,0,1,2,3,4
0,0.8835766315460205,0.0,0.0,0.08879688382148743,0.0
1,0.0,0.0,0.0,0.17880962789058685,0.8134139180183411
2,0.7366470098495483,0.051042500883340836,0.05333859100937843,0.0,0.15728457272052765
3,0.6871981024742126,0.0,0.0,0.12756940722465515,0.18211665749549866
4,0.0,0.45744672417640686,0.5386621952056885,0.0,0.0
5,0.0,0.04030456393957138,0.9414022564888,0.0,0.015726132318377495
6,0.0,0.9900547862052917,0.0,0.0,0.0
7,0.4176785349845886,0.0,0.0,0.4649282991886139,0.11377660930156708
8,0.0,0.07705342024564743,0.0,0.0,0.9188029170036316
9,0.8150545954704285,0.0,0.08979956060647964,0.0,0.09091988950967789
10,0.5016769766807556,0.26162660121917725,0.0,0.14994165301322937,0.08488687127828598
11,0.21158991754055023,0.0,0.0,0.7511237859725952,0.03307433798909187
12,0.18303784728050232,0.18623535335063934,0.0,0.5569919347763062,0.07120953500270844
13,0.48187971115112305,0.21948722004890442,0.06694034487009048,0.0,0.22868049144744873
14,0.03466888889670372,0.652402400970459,0.0,0.27980783581733704,0.029759211465716362
15,0.0,0.5056873559951782,0.0,0.414529412984848,0.07697569578886032
16,0.10564443469047546,0.07935505360364914,0.0491892509162426,0.0,0.7628257870674133
17,0.0,0.8844738602638245,0.0,0.10015850514173508,0.0
18,0.0,0.9755789041519165,0.0,0.01776142790913582,0.0
19,0.723533034324646,0.0,0.0,0.14517872035503387,0.12718118727207184
20,0.16622741520404816,0.0,0.0,0.0,0.8282068371772766
21,0.06541174650192261,0.5545381903648376,0.0,0.0,0.37702420353889465
22,0.0,0.0,0.8800702095031738,0.0,0.11129457503557205
23,0.0,0.0,0.0,0.12832216918468475,0.8600786924362183
24,0.15634404122829437,0.0,0.522175133228302,0.31205299496650696,0.0
25,0.6313533782958984,0.0,0.0,0.24677573144435883,0.1186165064573288
26,0.0,0.989007830619812,0.0,0.0,0.0
27,0.0,0.8192348480224609,0.0,0.061399880796670914,0.1153598427772522
28,0.0,0.10594914108514786,0.0,0.40362992882728577,0.4840407967567444
29,0.0,0.31935471296310425,0.6766712665557861,0.0,0.0
30,0.6910843253135681,0.0,0.0,0.1044047623872757,0.2015341967344284
31,0.0,0.6821573972702026,0.0,0.0,0.29291316866874695
32,0.14652110636234283,0.6316896080970764,0.0,0.10164766758680344,0.11587689071893692
33,0.0,0.6312735080718994,0.24646537005901337,0.0,0.11846274882555008
34,0.0,0.7790722250938416,0.0518195666372776,0.0,0.16587787866592407
35,0.0,0.5755091309547424,0.0,0.39773106575012207,0.0
36,0.0,0.9815577864646912,0.0,0.0,0.0
37,0.0,0.9105772376060486,0.030072253197431564,0.05673779547214508,0.0
38,0.0491267628967762,0.17317897081375122,0.7739256024360657,0.0,0.0
39,0.03823566436767578,0.0,0.0,0.9379222393035889,0.021355049684643745
40,0.42329782247543335,0.0,0.0,0.11203300952911377,0.4575798511505127
41,0.3811138868331909,0.6105775833129883,0.0,0.0,0.0
42,0.0,0.052938949316740036,0.0,0.7624768018722534,0.1796475499868393
43,0.7055008411407471,0.22496318817138672,0.06383170932531357,0.0,0.0
44,0.14731815457344055,0.051967836916446686,0.0,0.0,0.7972497940063477
45,0.8478332161903381,0.0,0.0,0.0,0.14325737953186035
46,0.0,0.9499315619468689,0.0,0.0442643016576767,0.0
47,0.15916265547275543,0.05422322824597359,0.0410056933760643,0.5161289572715759,0.22947949171066284
48,0.04044761136174202,0.2774493396282196,0.0,0.6776593327522278,0.0
49,0.0,0.0,0.3195348381996155,0.6769065856933594,0.0
50,0.17358693480491638,0.40325167775154114,0.4158626198768616,0.0,0.0
51,0.05906224623322487,0.0,0.0,0.746456503868103,0.19032709300518036
52,0.31046727299690247,0.0,0.0,0.6797776222229004,0.0
53,0.0,0.0,0.0,0.991446852684021,0.0
54,0.0,0.05733456090092659,0.9382469058036804,0.0,0.0
55,0.11864722520112991,0.0,0.0,0.8214455246925354,0.05308536812663078
56,0.10350100696086884,0.036966003477573395,0.7960808277130127,0.0,0.06214386597275734
57,0.26553305983543396,0.658812403678894,0.070745550096035,0.0,0.0
58,0.9136001467704773,0.0,0.0,0.08152136206626892,0.0
59,0.0,0.0,0.0,0.9893504977226257,0.0
60,0.13795822858810425,0.0,0.02598881907761097,0.0,0.8327329158782959
61,0.459623247385025,0.0,0.0,0.529089629650116,0.0
62,0.30082932114601135,0.0,0.0,0.2694576382637024,0.4264436364173889
63,0.018397046253085136,0.0783936008810997,0.0,0.07432473450899124,0.8274891972541809
64,0.0,0.0,0.9942380785942078,0.0,0.0
65,0.34064576029777527,0.0,0.0,0.6505331993103027,0.0
66,0.6347506642341614,0.24325570464134216,0.11767257750034332,0.0,0.0
67,0.09839076548814774,0.0,0.7511621117591858,0.14632748067378998,0.0
68,0.0,0.10151354223489761,0.7799795269966125,0.11576519161462784,0.0
69,0.0,0.02049637958407402,0.0,0.9739989042282104,0.0
70,0.38049036264419556,0.0,0.0,0.0,0.6152791380882263
71,0.20477570593357086,0.0,0.0,0.0,0.7883257865905762
72,0.0,0.41743841767311096,0.0,0.4278256297111511,0.15075251460075378
73,0.0467560812830925,0.0,0.0,0.9471004605293274,0.0
74,0.0,0.0,0.0,0.9906952381134033,0.0
75,0.17366524040699005,0.0,0.02414490468800068,0.0,0.7979937791824341
76,0.116342693567276,0.0,0.8796637654304504,0.0,0.0
77,0.8609631657600403,0.0,0.0,0.10040274262428284,0.03441193699836731
78,0.0,0.18295082449913025,0.0,0.1690177172422409,0.6428773999214172
79,0.16394293308258057,0.0,0.6476832628250122,0.0,0.1802840232849121
80,0.11895579844713211,0.8726485371589661,0.0,0.0,0.0
81,0.3243575096130371,0.0,0.0,0.3518436849117279,0.32122525572776794
82,0.4023358225822449,0.022423939779400826,0.571143388748169,0.0,0.0
83,0.103185273706913,0.7930776476860046,0.0,0.09926401078701019,0.0
84,0.07060112059116364,0.0,0.0,0.0,0.9226997494697571
85,0.0,0.9043418169021606,0.0,0.08682022988796234,0.0
86,0.16985110938549042,0.29264605045318604,0.0,0.5279897451400757,0.0
87,0.9828559756278992,0.0,0.0,0.0,0.0
88,0.0,0.9713937044143677,0.0,0.0232310201972723,0.0
89,0.2892761826515198,0.606069028377533,0.03298197314143181,0.0,0.0699084922671318
90,0.057258009910583496,0.6559364795684814,0.09718678891658783,0.18814653158187866,0.0
91,0.5362050533294678,0.14207245409488678,0.051681242883205414,0.02762322686612606,0.24241799116134644
92,0.0,0.0,0.8408612608909607,0.15507543087005615,0.0
93,0.9626330137252808,0.0,0.0,0.030920160934329033,0.0
94,0.0,0.0,0.0,0.7346096038818359,0.2552209198474884
95,0.0,0.0,0.9472227096557617,0.0,0.04838131368160248
96,0.0,0.09929259121417999,0.875087559223175,0.02271183952689171,0.0
97,0.0,0.0,0.9649575352668762,0.0,0.02853897027671337
98,0.0,0.0,0.0,0.9870730638504028,0.0
99,0.0,0.22882170975208282,0.6893947720527649,0.0,0.07810784131288528
100,0.0,0.9869224429130554,0.0,0.0,0.0
101,0.8643904328346252,0.0,0.0,0.07265318930149078,0.059171222150325775
102,0.12579187750816345,0.8653553128242493,0.0,0.0,0.0
103,0.0,0.0,0.9521910548210144,0.04336275905370712,0.0
